"","GSM252496","GSM252501","GSM252505","GSM252506","GSM252507","GSM252508","GSM252559","GSM252560","GSM252561","GSM252562"
"ig_4956733_4956028_at",8.93582558139647,9.21972645581742,9.15555361491796,9.56692549737654,9.50806809621345,9.44057727048782,10.3134661868878,10.5380692602793,10.0043588136872,10.2414051323738
"ig_5130767_5131427_at",2.82628271801415,2.50891127328741,2.63261980307991,2.98621550837688,3.26790543249513,3.00536966341466,2.69673546409502,2.65182594349463,2.26240868239597,2.42121977100353
"ig_517462_518083_at",2.20477782579476,1.74031425051096,2.00625726593938,2.0191478507464,2.0079804836486,1.78717004484958,6.08124121013775,6.29563459841023,6.17791644608969,5.77019855169371
"ig_5207621_5208463_at",6.46793093870617,6.52349966994185,6.4937208659642,6.99651654885453,7.1997622245089,7.10269001637183,5.92530489053121,6.05276067789498,6.13474509271023,5.77763632785078
"ig_5208463_5207621_at",3.24371670440678,2.81569855901581,2.75170105252786,3.67207027829696,3.29925902609555,2.91340748336246,2.56515251658885,2.37888260007483,2.40520243788176,2.44274123279271
"ig_5243177_5242558_at",4.73787009894285,4.074872590781,4.38310164266622,5.36954381091232,6.07431659463293,5.44425430356007,6.21451994256075,6.02995448033724,5.97540509672274,5.76139518898301
"ig_5308424_5309325_at",6.15107191042215,6.39173459638084,6.34948333026711,6.01043044582883,5.78878982161167,5.45470537188191,6.80909320056654,6.86979812213407,6.76880318190364,6.97878219362842
"ig_5541409_5542072_at",3.14527016061864,3.35768851823019,3.59947362827455,3.46360156945578,3.50382715176229,3.48346498777547,2.26006267182781,2.58241696425148,2.51938397674923,2.54971889904184
"ig_5542072_5541409_at",1.91345236609022,1.7877869305283,1.78736327393956,2.26166555605978,2.36148499688504,1.85129826345978,3.49999996653735,3.35088685154224,3.00808466697412,3.22828370952276
"ig_5563286_5563964_at",3.81472644915455,3.62526823237541,3.89656103162789,3.30373205471768,3.05649224900409,3.14966765988733,5.8153496308328,6.03593817074973,5.67870463044811,5.52450912876782
"ig_5563964_5563286_at",3.34574602676159,2.77902812805884,2.75369996400027,3.06872158491021,2.97512408762635,3.05945558335541,3.76158690326529,4.63599417561129,3.46009820233695,3.52688140309305
"ig_5991130_5992382_at",6.33364224169014,6.31541538460849,6.16070424632228,5.20486149258326,5.08863519692383,5.10189299950865,5.32341742334245,5.31110941385171,5.05268267769225,5.29153278791128
"ig_5992382_5991130_at",3.52535794401626,2.96588419911936,3.07072580794514,3.45200294694225,3.15225287852228,3.3354477293978,2.56908319565646,2.42420644774585,2.44261185866177,2.54693275318013
"ig_6125795_6125079_at",5.13453617161295,4.77197147346216,4.6695131456384,3.9495113531502,3.63066959655506,4.2549853343191,2.34490658599283,2.68156402882712,2.50938855571984,2.75650906878538
"ig_630527_629884_at",3.26263073069855,3.19239198685444,2.82654114860076,3.41043114743684,3.18231158521822,3.27027732067251,2.37957948362457,2.75741663452785,2.47196376403761,2.67029922510666
"ig_65339_64729_at",4.5432552482968,4.61990817379683,4.5516891798923,4.6391741427868,4.2760392720039,4.37365548104528,4.50975771651763,4.76364336959553,4.01769081505082,4.49422152142394
"ig_721556_727608_s_at",8.87228619356529,8.99427718946637,9.15252686005012,9.48728319785208,9.55456874164116,9.70316659996423,6.32558383917237,6.47793203755382,6.52202899455241,6.93838750409738
"ig_773696_774416_at",4.56906298052201,4.92130468066127,4.24659198692482,4.6499886754553,4.9929576324334,5.38810081648121,4.23011975268717,3.96385992767102,4.3735915187986,4.2917222138867
"ig_774416_773696_at",3.08801959542397,2.86936455668058,2.74621505862907,2.58345929327728,2.83312248372104,3.27457206279071,2.42780244248347,2.28820874934676,2.31926759302906,2.30882677862499
"ig_863300_864095_at",3.58459836734799,3.72354531957997,3.17771381932432,3.87009689557072,4.23877306840137,3.75954484866219,2.7423575251126,2.86197756135446,2.99065234611695,2.99739979001667
"ig_864095_863300_at",2.77386215283689,2.91769238506173,2.69096565501222,2.72194182671123,3.01196952908216,3.00153535410915,2.1549708616514,2.01734719621352,2.07667361598191,2.08634913978397
"ig_884172_884799_at",2.80999472187483,2.94452958963992,2.8006484285114,3.32684670474619,3.04586572371333,2.58286751272407,2.98093808032386,3.02935117541293,2.95314845558448,4.60522819413547
"ig_991198_991830_at",4.16178535589741,4.1454568444723,3.7729681854429,4.41866950644043,4.17895237063743,4.10094126658835,4.13373291637967,4.5039320232258,4.12839317747682,4.50690765248135
"PA0001_dnaA_at",6.40514149327183,6.33897274988136,6.41957913565549,5.7921629216168,6.07563820162346,5.60546264919037,5.62316115943062,5.54537356867908,5.45666839561245,5.41162560065057
"PA0002_dnaN_at",7.11292835894268,7.55819449916965,7.16681808317435,4.92278584294616,5.06487858413498,5.3350155402296,6.90004850854639,6.91682216429502,6.5956940433291,7.32866243721186
"PA0003_recF_at",5.19063899644812,5.25139225474475,5.61065589904083,4.89952767593518,4.40745146844232,4.84872936395901,4.28683553342607,4.55035601041991,4.42857008644301,4.49459605856387
"PA0004_gyrB_at",5.01280771772527,4.79502261693664,4.82019213020454,4.47807390577979,4.48728711713465,4.50329934474942,4.99099457056418,5.13700475980648,4.83921554931374,5.31036596050715
"PA0005_at",3.9894463051887,3.81804766661328,3.8656331406063,4.63668635038608,4.34211504868021,3.98384664561007,3.82496629607319,3.88745795131853,3.66748796136801,3.52313966092694
"PA0006_at",4.40739969322273,3.79190562264013,3.73809930660535,4.28451145339665,4.29937226769042,3.65544184464267,3.3575196349706,3.56284811876001,3.628177934964,3.22283955832961
"PA0007_at",4.74126233888186,5.21886060153809,5.04540164877418,5.14598195334176,4.9673273494976,5.02286601446105,5.15995128962954,4.98550331154212,4.73897999095311,4.77444713374419
"PA0008_glyS_at",5.36915707719673,5.27311211340757,5.32892382033037,4.18387779774806,4.03107931236794,3.65315062089798,3.94892448984139,4.08933106620182,3.74977907977353,4.91359011802343
"PA0009_glyQ_at",4.55157549089211,4.32210847007723,4.28701674858524,3.59727442588911,3.95905517518447,3.82899479039343,2.90116534427726,3.06691342034188,2.74627472298231,3.19921695366292
"PA0011_at",2.52608159013474,2.51965427061034,2.46002457001682,3.31730203580514,2.78466880182045,3.05819397886516,2.56812054905162,2.56059959438452,2.54147861762974,2.59250374915667
"PA0012_at",3.64898981526524,3.6504868050336,3.99260238526254,5.17169293584078,5.23845766571058,4.09559324908256,4.0046411586288,4.37267392533117,4.39917950326175,4.60884603339347
"PA0016_trkA_at",5.36685211471149,5.17343744205358,5.3325083047894,4.0046884337158,3.93709343541367,4.34159632714448,5.24812449887914,5.38119270630424,5.32511246730074,5.20405440483954
"PA0017_at",4.67596982785031,4.97205544224646,5.12575007371856,2.81813253328393,3.42474965251241,3.14039983581363,4.28003897309057,4.38334592359462,4.0825538447899,4.2054825649827
"PA0018_fmt_at",5.71324343439511,5.63049877086902,5.41518876012889,4.10358091726721,3.99503948744092,3.8843507720541,4.69774600498081,4.75659172973565,4.65254506473797,4.44361557798293
"PA0019_def_at",6.29397438074458,6.55782100361859,6.4889735145601,6.48425217538357,6.396083453075,5.81232186984247,6.59474742497758,6.67558323214767,6.51941988034065,6.30798214382872
"PA0020_at",5.77620475106476,5.83684407635481,6.05055864182251,5.84935924050353,6.10427934891461,5.20952817531414,5.1280301009876,5.32647337784247,5.50793851733669,5.28613108513147
"PA0022_at",3.91271580764051,3.693108175905,4.00335614075973,4.5385265021965,4.66720625016078,3.62372401586874,3.01783372942323,3.13876221310137,2.89063612501928,3.08360531279887
"PA0023_qor_at",3.78090526729967,3.14314584643592,3.05711266235451,3.81680873876364,3.783194784133,3.50201866913784,3.19559999721128,3.3375733892345,3.40908886186435,3.60254357565134
"PA0024_hemF_at",3.8142998699995,3.67456362045499,3.75186774676994,4.62242858061661,4.27076063980741,3.36416900471643,2.97429436267294,3.18543309022486,2.76528939241616,2.95988574961372
"PA0025_aroE_at",4.3571479214084,4.34352605802321,4.13475265609393,4.6900786193262,4.16064446213234,4.14397454224043,3.16742960951969,3.2073807284854,2.85186491663232,3.0503457803228
"PA0026_at",5.44036785462612,5.42485089375859,5.57609490099139,6.34973135524975,6.14669090676605,5.64836549845906,6.21233584375463,6.43953520277601,6.26264094294623,6.60489417109886
"PA0027_at",3.82642670127748,4.66297512319065,4.36947912746566,4.30323204470484,4.12928848667343,3.79397615404565,4.56904502796621,4.79193236621002,4.28270843080605,4.67549248086585
"PA0028_at",2.84987088315033,3.17236391255178,3.27324451482422,2.86042648840442,2.96715143245058,2.92660016238059,3.69623384228101,3.94655907806316,3.43804262621601,4.21792213604623
"PA0029_at",2.80955436719478,3.35362354705698,3.36231366791552,3.75779000997757,3.18566711640843,3.31693947341008,3.51943261400765,3.25021400840777,3.37309117979722,3.37454074814356
"PA0032_at",2.72835069638797,2.87780220607627,2.46045817369989,3.00997489492053,3.72246851047514,3.70783293826356,2.76968286340515,2.78021561107467,2.60248716573739,2.62728709608079
"PA0033_at",2.57605169680765,2.99113982801889,3.1172762808772,3.2057489410211,2.97484605874174,3.44685219900121,3.03307823221856,2.84764570433257,3.11095270032854,3.0332777882288
"PA0034_at",3.12233468930797,2.99547138167176,2.89452623586445,3.59796919505439,3.25839352923597,2.74284253906134,2.67815162570056,2.71435541974343,2.31695379419039,2.81339757648685
"PA0035_trpA_at",4.02650760772574,4.27147986657037,3.79513533530619,4.28180729135746,3.76624343766619,3.78438765630281,5.11646599020489,5.61767256263898,5.52983502524104,6.15746626296217
"PA0036_trpB_at",4.33709588883189,4.38996361211309,4.20876844236298,5.28711176969018,5.19865876642679,5.15290381685492,5.27069037454497,5.83532234781516,6.07218793572334,6.67167809609394
"PA0037_trpI_at",3.61972272796926,3.38308026194848,3.11086382476886,4.09164608336914,4.02905229246656,3.36572292021672,2.51495597779635,2.28986814037835,2.86680940641612,2.26894927845373
"PA0038_at",3.810222796512,3.63832534668537,3.80459735507473,5.31208723497099,5.12039619924316,4.7409581119863,7.52089382246888,7.0327659000267,7.48384034052192,6.66201884272667
"PA0039_at",3.86263025165333,4.06777512474385,4.21451824515838,6.60733379498588,7.06403530631006,6.40269167558557,8.59154577892412,8.44858737783773,8.70374270433855,8.15331018259827
"PA0040_s_at",5.57075330336854,5.32449378402379,5.16507278851048,5.76370874353583,5.66132447959307,5.58688647140217,3.01049689847806,2.7155061884355,3.06481148950139,2.93772663679853
"PA0041_at",3.29796201529386,3.16273894307867,3.57947382945625,2.46458430697434,2.29727220712128,2.93478621666113,2.40926576353644,2.33662954344716,2.66032295962764,2.39321229309461
"PA0042_at",3.1092173993192,3.13300802668284,3.23072213175298,4.45541690204038,4.64817558524348,4.1304990456259,3.06975488739227,2.96917708583034,2.99743999063702,2.79790928559632
"PA0043_at",3.32168828958119,3.18097672905404,3.21720422937561,3.67825451132682,3.26487861450543,3.49432923157048,3.15526132672086,3.63356472654729,3.46938711324182,3.32231693450703
"PA0044_exoT_at",4.84552209080812,4.4847532410484,4.34419390229993,5.80307935133848,6.02362676874241,5.77015595450569,6.15508074701172,5.93252828012627,6.05049425842852,5.6921998284678
"PA0045_at",5.83598147500228,6.19897318279695,5.79260036042797,5.6768128276242,5.69357882257226,5.08692665373255,3.40652489287216,3.26297800068734,3.27748717819278,2.83530634505469
"PA0046_at",6.89933574056428,6.67316077197997,6.60920290014281,5.92802600599999,5.76476472667028,5.09617412394913,4.18572699232167,4.11689916033356,3.96687339184711,3.9259534247446
"PA0047_at",3.81917497078112,3.6865883293614,4.21646621307781,3.81004963318919,2.51445143369432,2.25576475632345,1.71431962589179,2.01234182828152,1.9853444892039,1.76257268580683
"PA0048_at",3.39431129281321,3.16060052892342,3.33313375720051,3.10534242515314,3.33455872702714,3.77477456371786,3.15854980550881,2.97667954995391,3.11649433872347,3.16881241859833
"PA0049_at",4.23889396284998,4.50665017320275,4.09148151799188,4.1759403235203,4.44736507087052,4.00452600789274,3.86046061583071,3.52337687396811,3.24335142678027,3.27292478188113
"PA0050_r_at",6.24088493868791,5.90070810181003,5.96396956240987,6.07975061213982,6.20734714137957,6.50783966873796,6.59703569242368,6.29660859315155,5.68064107472363,5.96865506655686
"PA0051_at",3.87652614538973,4.06193505772108,3.81002624955384,4.17894660948715,4.01287774867994,4.03345481802149,3.64400529869693,3.81081025201289,3.76580165747746,4.15150328161923
"PA0052_at",4.10771610885985,3.69988093320233,3.57031195022169,3.9137115679325,4.03176788384133,4.12161527624682,6.35806350138793,6.28389974617527,6.47045582698844,6.51905399367052
"PA0054_at",3.24826862768284,2.94961346348032,3.14485148004409,3.34458086551977,2.78950874530095,2.78162325886744,2.50327901404391,2.34167855352486,2.34128805321873,2.38698709185079
"PA0055_at",4.99532059070345,5.09146052584985,5.08594922139768,6.15424147584186,6.36988965743009,6.05156924401837,6.05144433024511,6.16926959072761,6.06353510285551,6.35521222794185
"PA0056_at",3.83313411411109,3.66877449490229,4.04383063322264,4.39049583582295,4.3421761297815,4.47267606319401,2.76693024723796,2.86287297224213,3.36617279108497,3.07361070583269
"PA0058_at",3.63371239216667,3.56233530348357,3.70289341099357,4.15443188285819,3.91699255153644,4.39360251143509,3.0036780998913,3.05797302219729,2.70402103476933,3.0036780998913
"PA0059_osmC_at",3.94646881133322,3.91012752427306,3.9617944034885,4.53616935583431,5.0509787882242,4.58227525682771,7.94014615490494,7.64282769484887,7.73611697926976,7.06277859195154
"PA0060_at",2.6005405948365,2.48272689063248,2.76517193258533,5.50836676091272,5.79733378301062,5.53457440488409,6.66313367429222,6.39232235896244,6.64150076480985,6.30567157739894
"PA0061_at",2.52189746629823,2.14653704714895,2.10450290438599,2.91450755301115,2.96378601945367,2.57192567153048,3.25942141245321,3.32740863606692,3.21864321339223,2.95791423190273
"PA0062_at",2.96251696087995,2.81082575771887,2.85800011250894,3.80264589803773,4.20217223369185,3.49693769614571,3.88655066807347,4.19004482705371,4.39969136940295,4.80242568847028
"PA0063_at",4.11310336250791,3.9681670010951,4.32838750751187,4.98630529119039,5.1455087774546,4.4233070271189,3.97665542193028,4.28892900095767,4.09333102446138,4.00491786158935
"PA0065_at",4.38641242005227,4.21295614873645,4.31117028762847,4.32498692272792,4.68469731389617,4.08226370262814,4.23539138630396,4.17197781012195,4.22471534451205,4.19068498530945
"PA0066_at",4.79733156354023,4.40342873089679,5.13575079626356,5.71682820681535,5.8102900626287,5.95032628765361,5.07834021602941,5.11209436029656,5.01255459634206,5.03031862051238
"PA0067_prlC_at",5.49130513819906,5.49546898772201,5.35050494837302,5.33161823905094,5.71225876025825,5.26773546860665,6.26882840859678,6.28158398417197,6.26195905712947,6.492798991837
"PA0068_at",5.92465773143313,6.21879476067869,6.1317042432151,4.3855670404475,4.47087898160056,4.60711845642891,5.72950875815416,5.86268622181832,5.81028681866187,6.14089706956729
"PA0070_at",6.8908134767148,7.41394726243084,6.94824785180809,6.31667716220609,6.26450997347339,6.16896031428085,5.42363869391303,5.53744372146084,5.27060797714995,5.59496024333469
"PA0071_at",4.50229033128623,4.33025677664561,4.33159383246983,4.00261207280927,4.24301795128595,3.71617547295786,4.23084108636063,4.47532728698522,4.0347543279999,4.16000197708454
"PA0072_at",4.66681814351873,4.64819381508678,4.83655353435428,3.89643809813166,3.5352355435411,4.11229968745589,3.21310669883354,3.25338876071422,2.77641896895828,3.13995134220239
"PA0073_at",4.10394070487888,4.49931235739388,4.26474331285478,3.18012732401628,3.7024394940619,3.97144386015739,4.5135364140494,4.17209640768948,3.73658135277984,4.45432535427075
"PA0074_ppkA_at",4.47980719140594,4.68631377168275,4.58919262871257,2.99705820623669,2.87639758905808,3.29861591016243,3.13915840327282,3.56255346177979,2.8369900772614,3.27555602635298
"PA0075_at",5.87001393006264,5.8867226838855,5.7974928772117,4.19779814782307,4.37565771911209,3.93958017496105,4.26084997676268,4.94037151528726,4.03211413527973,4.52414074893396
"PA0076_at",4.20206203230179,4.32267383240478,3.67571083859403,3.31616843836328,3.20451798997768,2.8757122774606,2.84467816131443,2.90317517481775,2.68462517004636,2.93473264235378
"PA0077_at",5.05170025049974,5.50186211113213,5.18781721576027,3.73291574117425,3.7636138789383,4.19118751836021,3.91426049278946,4.02094675438557,3.6329659314699,4.21121914182292
"PA0078_at",5.53589854459453,5.72359741325159,5.89180408294067,4.42166680781733,4.23192116545358,5.19750291707934,4.10966471339724,3.9894463051887,3.65814636895723,4.10671082919459
"PA0079_at",5.16764146056662,4.97403322299589,5.24206886326021,3.93979167365077,3.22359086893306,3.95330693618477,4.10387479548281,4.30668731687162,3.70012165897635,4.25383733940427
"PA0080_at",3.15390500968524,3.99799612904005,3.40250602577122,2.3628612908519,2.31126874824583,2.38843921836758,2.22718863313783,2.27662201585207,2.06587945889676,2.24501946407477
"PA0081_at",4.14151522127258,4.54932558713127,4.52083748918207,4.41778228216603,4.62871546886028,4.47037663962289,4.63594266858045,4.87867869576343,4.3955888661827,4.45090925663929
"PA0082_at",5.11706133105714,5.18821598467704,4.97545665889801,5.89631443177404,5.85305653259576,5.75197151907757,4.12792392615478,4.09554215861535,3.6964160146237,4.08028966114677
"PA0083_at",6.80369075617829,7.39311253621894,7.06679852545501,4.83354464389209,5.32281473493695,3.88268056454797,4.7861195046252,5.12857817839905,5.04934055450314,5.38087991207306
"PA0084_at",6.11306600097073,6.46500148331267,6.02641210925924,3.53707900395749,3.57534704995993,3.41514527638532,4.22559165358391,4.19513854311943,3.88339031546449,4.94630724797812
"PA0085_at",6.78820426670715,7.54826167085254,7.16896458407603,3.93654938507775,3.89791203165301,4.20173588397872,4.60111433003426,4.88626937025944,4.26512408217904,5.00382017499541
"PA0086_at",4.69324569007835,4.88468223335941,5.06741588579754,3.06984122570328,2.72505174437177,3.29938366837475,2.67637204823413,2.98111273287032,2.68771881218842,2.91290463689124
"PA0087_at",4.63249002554299,4.58935416518612,4.16067939871944,2.97983075750741,2.39715671784759,2.6424130620386,2.47301901745804,2.60615926910766,2.39286311328664,2.32120003917672
"PA0088_at",3.83193964302385,4.34017886529388,3.66558593476163,3.03871196380109,2.69714777954561,3.03792283391959,1.9861678127168,2.29876208766687,2.28576887761452,1.93844492639839
"PA0089_at",3.49235160941026,3.99285054206032,3.92062427073301,2.84399227561104,2.56545520776104,2.93174808615207,2.68133127982746,2.77752122351868,2.5885686499382,2.76608236096166
"PA0090_at",5.60368360932421,6.18081264320562,5.8965522567137,3.66788240305548,3.15502269772082,3.61139115525034,3.50325272431285,4.60882023031016,3.59757798477912,4.11849500232943
"PA0091_at",3.48789653727557,3.46570564632233,3.07372141166315,1.84024142594972,1.95763628843274,2.26652810095297,1.84938469392122,2.05401269679605,1.98646923376929,1.93913673354306
"PA0093_at",4.87600367080351,4.51594738358051,4.12929936428684,4.15883630649621,4.71412322707151,3.98619726506118,2.88888769363083,3.40930487715669,3.35100713693688,3.62766809886307
"PA0094_at",4.59742363719616,4.71106600104339,4.64580149398123,4.8673700605925,5.42358454514341,4.44158622114899,4.50538813977358,4.61910787287391,4.85718682191966,4.79884667565995
"PA0095_at",4.63074173821257,4.48851499058825,4.66902826027956,4.60928553661343,4.38392333951043,4.03917338085247,4.62435017922868,4.54385805723214,4.57174375811291,4.6378747379208
"PA0097_at",3.91397282643148,3.6885207947472,4.25715520109499,3.57008564816375,3.54129309295908,3.77834877596338,3.05060822809534,3.07049839721186,2.98008015349406,3.27004991299464
"PA0098_at",3.23156706483868,3.38355937934892,3.06367511646101,3.0288772141334,2.95766145381211,2.54464905533678,2.49604255940256,2.75235811432292,2.78507284500121,2.75747860344698
"PA0101_at",4.7266448357763,4.6758698814322,4.8641188659887,4.25122261528985,4.1131105927565,4.30383111650319,3.91139077529559,3.85157689032426,3.71748072223959,3.90770372330464
"PA0102_at",5.50196178815185,5.37075797233017,5.15917024446178,5.87277819716906,6.0816733842488,5.46159361388282,7.07456436152682,7.31305313619963,7.41708818641203,7.81763461335876
"PA0103_at",3.41706151809782,3.29009096721375,3.61211425556228,3.75198480480572,3.54958123232882,4.0656988949699,3.77915849682474,3.55930775117609,3.44862734715473,4.15504362721068
"PA0104_at",2.97110268718149,2.57533366765957,2.6837426724514,3.11696105326975,2.8754819711005,3.38541717683591,2.54726497292302,1.83796925620575,2.11349218073352,2.37352927977549
"PA0105_coxB_at",3.14565322159142,2.10746193865694,2.51956330058478,2.94921613948111,3.06515086528198,3.29680041870801,4.60228203873764,4.853831745791,5.34808813043859,4.76741541678994
"PA0106_coxA_at",2.28289264225985,2.05650534694961,1.65416400227574,2.44409522775289,1.78811831113791,1.76675091609697,4.81373481386085,4.43067101474447,4.62894367080191,4.25682887205522
"PA0107_at",2.32065463626861,2.13680721965465,2.05130608503982,2.23497005039164,1.92195119515015,2.07825845219557,3.45609422954771,3.28410072284424,3.14221287243261,3.0266163052847
"PA0108_coIII_at",2.72548915786552,2.19722353366439,2.29442115133454,2.10692513995503,2.10395122317221,2.76682940568946,5.28718243068778,5.29480371539384,4.95030803955731,4.19483148533079
"PA0109_at",2.54376073116495,2.52986573297694,2.48748152667359,3.10140771232586,2.90527284727532,2.60359271037609,8.30157736473716,8.28333591018995,8.04150299414546,7.71614875686677
"PA0110_at",3.27754578950692,2.81321154218334,2.71707856926014,3.10472489598089,2.9392347925008,4.110750383797,3.88130507338139,3.20738072848541,3.41505677102408,2.96996656224615
"PA0111_at",2.36436059961678,2.6004351548891,2.87124344243546,2.72539984789648,2.66719946084783,3.02855323185577,3.51625395838967,3.39973643391205,3.54055652242104,3.28332380594022
"PA0112_at",2.88971945044459,2.89131720832109,2.94519943992834,3.02902744090923,2.96023605325584,3.50920966204658,3.87788112171829,3.66129862844875,3.50461623321693,3.31809756161655
"PA0113_at",3.48016088447016,3.12702390426353,3.29101964635827,3.41645636324136,3.36373375518934,3.40516033483776,3.91112397206305,3.3532848380085,3.48717544023808,3.17176523980693
"PA0114_at",4.26169140917232,4.56365814286455,4.47981780915091,3.91281636605771,4.20837423010954,3.34896370529049,5.613330471399,6.0744055630958,5.45045575990335,6.39235484004832
"PA0116_at",3.49051842678968,2.972477250798,3.05797302219729,3.10922362418247,3.49258071135241,3.7193942948154,3.34746754940461,3.12635163963885,3.21827352828755,3.04251552562397
"PA0117_at",4.44101219455066,4.27577792401093,4.50175667725768,5.01297606738717,5.37555753394744,5.01884706298785,3.50482272947957,3.64622612413004,3.3905217098505,3.57974688608819
"PA0120_at",2.80531528663218,2.96150680142973,2.57543864368606,3.40529301770327,3.52360672223479,3.38920945262985,4.5742131397526,4.74465783646856,4.74597210008954,4.23160739316291
"PA0121_at",2.96627937674125,3.03147095434079,2.9929867030454,3.45071657125883,3.03442847857466,3.12394016184603,3.5890489273369,3.35279005538195,3.35702989768424,3.35159421268631
"PA0122_at",5.02819929535026,5.37900476931998,5.59009889902605,5.12361341105582,6.0296020542909,6.15202466230241,9.01614120123996,9.10327299344462,8.97529203308687,8.9267199809361
"PA0123_at",2.79093179073243,2.69842402430636,2.77384181621103,3.15258005017411,3.22283955832961,3.02855323185576,2.97918754133828,2.96341367411717,2.80650004486665,2.97805223128704
"PA0124_at",3.29905180736836,2.91101720203665,3.30925056190292,3.80554149902054,5.12392314055485,4.97060965372653,3.70096034405291,3.50824016146382,3.50268655155176,3.48214859465008
"PA0125_at",2.50810732805409,2.44104581519312,2.36849923417691,2.89921835025416,3.7794972932895,3.53571642602208,2.82636995957137,2.73131342519856,2.71006850541221,2.7679588420524
"PA0126_at",4.60903972729759,4.7810167787008,4.69873784047734,5.21767335413397,5.15385651802647,4.4802764527531,4.33302075249044,4.26774113685643,4.24443515294218,4.47459236688445
"PA0127_at",2.38072641628914,2.59241700740983,2.36329648794177,3.40453329796519,3.40940603279192,2.98575406027808,2.74151388435968,2.71992426149139,2.54715271886375,2.63105528160642
"PA0128_at",2.76261282434601,2.93327097325196,2.55679915027227,4.10760385304888,4.07133636130276,4.29933110792509,2.40191167410464,2.88170971255618,2.4557913770959,2.18765378146264
"PA0129_gabP_at",3.40167138001615,3.06340344161806,3.03892198613077,3.01034223153257,3.03164980906842,3.00742119265052,3.08841874454078,3.02938022867129,3.11982998433139,3.16568998628235
"PA0130_at",4.88140898474695,5.19950958491105,5.10083069629758,5.21480240663126,4.89130907319806,5.24887347338206,5.43739768535483,5.3223852945556,5.71191845682483,5.32088341276614
"PA0131_at",3.06415333133153,2.70344846227911,2.64169346481201,3.01786273005832,3.21369718245195,2.37958906995686,3.49869111411387,4.09465183733257,4.22549497245469,3.12441905004428
"PA0132_at",3.59043081895493,3.62657033137112,3.47550794892538,3.56813186486058,3.46381672349717,3.54615465899076,4.78855265791458,4.98186584047091,5.16198990321423,3.7723984729569
"PA0133_at",3.30280817260492,3.00516717041112,3.44177074253909,4.93658665383978,4.12899904753609,4.96080311388863,3.15185358885805,3.01157996192286,3.3492280308933,3.08193427696161
"PA0134_at",2.81767485916311,2.98053348509984,2.85154232158998,3.19236508277998,3.28826360717389,3.3757944899663,3.75115069149508,3.52695992091055,4.05600919425628,4.07097681142553
"PA0136_at",3.45243661258808,3.09105957471682,3.14701672831149,3.61318679336005,3.33935280975933,3.93777986841235,2.90476850486131,2.6415073622763,2.79702783510564,2.57508916097487
"PA0137_at",4.13947705192861,3.97435724112173,3.75030970617359,3.41596686701475,3.47869818519027,4.23359706994447,2.44262485451019,2.66560764890661,3.27074402489886,2.51916602668067
"PA0138_at",3.54074244497477,3.42814507189316,3.69402366400847,3.77355114500034,3.94247690062978,4.20651350361375,2.52769705412237,2.26887099062111,2.62375740520979,2.85398005567024
"PA0139_ahpC_at",7.98795693965118,8.38495239584006,8.23702066087064,9.24159710073941,9.48297530100628,9.17026667704958,9.36622511054167,9.51175768565658,9.64387566280994,9.98313329840254
"PA0140_ahpF_at",4.44737175995024,4.03138464040929,4.30391445713494,5.88404563284228,6.7084996018306,5.86250394266469,4.25546132532769,4.21322547614012,4.25987324810763,5.09425428803579
"PA0141_at",2.83229867071656,2.81034650826544,3.19888808378038,2.95054355008227,3.07269620086486,2.99508702066716,6.5461657687615,6.37929340566306,6.66198580787096,5.83257777385547
"PA0142_at",3.11995118767535,3.019982408694,2.69026766157397,2.62546420228261,2.63497054901327,3.12807977623433,2.28768723434877,2.12769185182478,1.96044816462871,2.47269413913292
"PA0143_at",5.55902554005169,5.57648178595785,5.52589220673068,5.03598348024439,4.8409710822574,5.1256817684433,4.79570282779961,5.02839811515636,5.07527209483292,5.28354234492
"PA0144_at",2.90090896530581,2.91616084838196,2.80332632185071,2.7117228463833,2.71033136127572,3.02422270940575,4.41762861130135,4.10816581413091,3.97957371615096,3.84354910559655
"PA0146_at",3.64045342036373,3.39439187122435,3.5731154873368,3.3560541664007,3.3560541664007,3.33973993504058,3.24583780734963,3.01153203800904,3.4819380379408,3.00984155966128
"PA0147_at",5.10461362963501,4.82949966232906,4.73385248386971,4.77733645573025,4.87101275280961,4.55855306939612,5.00084257107725,5.13772693837348,5.11777029265696,5.28091413533216
"PA0148_at",4.10373947019676,4.02767669557286,4.25981710137032,4.47401750239498,4.72754349665388,4.36694961155795,4.94078503313366,4.8883843005857,5.06077814075184,4.73626759019946
"PA0150_at",3.44591036783308,3.2338945911794,3.29872986565925,3.20544717935414,3.72887375849354,3.89852408130725,2.66127023239987,2.75795821506727,2.51398301175748,2.45226278356963
"PA0151_at",3.35493623605206,2.77862325481469,3.37596494235476,3.24867304572083,2.6061417754282,2.49284698995702,2.31623340701587,2.23002523932249,2.09354680294327,2.29177046332466
"PA0152_pcaQ_at",4.23889396284998,3.9962291897911,3.97403361365616,4.04492393964997,4.64365136366547,4.55763094123179,3.80071741151753,3.70877187025857,3.52305620034013,3.65518190331801
"PA0153_pcaH_at",3.49897224716625,3.92468666934683,3.43332292937152,3.48564151627415,3.7414565431366,3.43382733459664,3.54135070528038,2.87071168561603,3.32200651046227,3.50473708838816
