"Gene","Locus_Tag","logFC","adj.P.Val"
"PA2769","PA2769",0.393947639192067,0.14017107374585
"clpP","PA1801",0.995994734351338,0.140985586687864
"PA4131","PA4131",-0.764821326508214,0.14190482988114
"atpG","PA5555",-1.06633272505482,0.143527044406803
"atpH","PA5557",-0.848201067018659,0.143527044406803
"nuoM","PA2648",-0.46642955631805,0.143527044406803
"PA3606","PA3606",0.344775415230576,0.143527044406803
"rpmB","PA5316",0.795078823426161,0.143912134875037
"PA3723","PA3723",-0.741098031375937,0.143912134875037
"thiI","PA5118",0.537046429069639,0.14411558934843
"atpF","PA5558",-1.3621210754684,0.144267692972666
"htrB2","PA3242",0.499061589541906,0.144267692972666
"PA4672","PA4672",0.700004003715195,0.144885309719501
"mgtE","PA0913",1.05923763421007,0.145340841894378
"mreB","PA4481",0.791789881190367,0.145340841894378
"tssL1","PA0078",0.596569938621853,0.145340841894378
"PA4451","PA4451",1.19078202215522,0.145694820901009
"folD","PA1796",0.753888678846403,0.146658903178354
"prtR","PA0611",1.21052279168033,0.147514587338454
"flgZ","PA3353",0.848472097484223,0.147514587338454
"PA3697","PA3697",-0.546112509430341,0.147595662746843
"PA1305","PA1305",0.683349921072384,0.149208678549856
"tse1","PA1844",0.49687077291903,0.152169766864104
"PA4735","PA4735",-0.349600974635656,0.152169766864104
"mvfR","PA1003",-0.348075435908679,0.152169766864104
"PA0027","PA0027",-0.324546215301813,0.152169766864104
"PA4737","PA4737",-0.277975082101347,0.152169766864104
"trmU","PA2626",0.780677455507414,0.154381699625376
"PA3270","PA3270",0.548266201513407,0.154381699625376
"amaR","PA4914",-0.537915839105938,0.154381699625376
"lldP","PA4770",-0.478425994380447,0.154381699625376
"ggt","PA1338",-0.458041448305394,0.154381699625376
"PA2560","PA2560",0.440932221662979,0.154381699625376
"pauB3","PA2776",0.409174211432056,0.154381699625376
"cspD","PA2622",-1.0079255341606,0.156135793239954
"PA1568","PA1568",-0.327450520369078,0.156553646799686
"pyrG","PA3637",0.934367277841,0.156649820475081
"serS","PA2612",0.684945561592743,0.156669463555016
"PA1164","PA1164",0.733736297424514,0.160063670201449
"PA3981","PA3981",0.71798067610173,0.160063670201449
"sth","PA2991",0.446750439036403,0.160063670201449
"poxA","PA5513",-0.421436685980707,0.160063670201449
"ercS'","PA1976",-0.321200946492265,0.160063670201449
"PA4045","PA4045",0.574000361630777,0.16365691586558
"PA4399","PA4399",-0.670019236717721,0.164357536100973
"PA4982","PA4982",-0.62375104324993,0.167561430254983
"purK","PA5425",0.58906181213856,0.167561430254983
"PA3199","PA3199",0.509924854936751,0.167561430254983
"gdhA","PA4588",-0.449875398879729,0.167561430254983
"nhaP","PA3887",-0.359371179201832,0.167561430254983
"PA5074","PA5074",-0.351422104226739,0.167561430254983
"algP","PA5253",-1.05756550142406,0.168123166773489
"ccpR","PA4587",-1.55599017379859,0.171197086472061
"argG","PA3525",0.809659253045474,0.171754963777597
"eco","PA2755",0.805587724367991,0.17296561385468
"PA2375","PA2375",-0.583079724861657,0.17296561385468
"atvR","PA2899",0.418920456849293,0.17296561385468
"PA2901","PA2901",0.982159753997427,0.174594904598236
"rpsK","PA4240",0.661036192012343,0.174594904598236
"purE","PA5426",0.854379627754325,0.174942651226898
"ruvC","PA0965",0.443176292236448,0.175507233941245
"atpA","PA5556",-1.2171062704047,0.175997844704562
"gacA","PA2586",0.918240157638547,0.176020420706268
"PA3756","PA3756",0.697149203019334,0.176240388742884
"PA0095","PA0095",0.682539979208778,0.176240388742884
"metG","PA3482",0.577883557977602,0.176240388742884
"PA2159","PA2159",0.545502413297553,0.176240388742884
"aatM","PA1340",-0.517663954292911,0.176240388742884
"PA3934","PA3934",-0.385834053561609,0.176240388742884
"rpiA","PA0330",0.738563017319924,0.176838463219072
"PA1193","PA1193",0.45500282971244,0.177417091846398
"PA1641","PA1641",0.681328259252792,0.179066586494099
"PA3752","PA3752",-0.313487738908233,0.180916919885067
"PA4911","PA4911",-0.280379503242762,0.1809297770111
"rne","PA2976",0.740525504243681,0.181518140119002
"rpsL","PA4268",0.968465818550026,0.182335982221768
"PA2777","PA2777",0.614138111827661,0.182335982221768
"tssA1","PA0082",1.15044164979465,0.182607916102066
"ftsZ","PA4407",-1.07368803215246,0.184864167712813
"wbpZ","PA5447",-0.360848547372662,0.184864167712813
"narH","PA3874",-0.552011384664272,0.185521780513984
"rpmE","PA5049",1.75441814411043,0.185771116958243
"secE","PA4276",0.821118907968078,0.185771116958243
"PA3001","PA3001",0.782991895751561,0.185771116958243
