"Gene","Locus_Tag","logFC","adj.P.Val"
"PA4195","PA4195",0.468687330406306,0.209371725499717
"glcC","PA5356",-0.519589402988849,0.209807804270843
"ig_387","ig_387",-0.435595760529122,0.209807804270843
"lpxA","PA3644",0.342576861942138,0.209807804270843
"PA3130","PA3130",0.335255996185996,0.209807804270843
"PA2327","PA2327",-0.500670927537124,0.210017780820547
"PA4784","PA4784",-0.575166180862499,0.210223236294092
"PA4070","PA4070",-0.318176044479664,0.210223236294092
"PA0738","PA0738",0.274577575612078,0.210223236294092
"ig_104","ig_104",0.243570644836895,0.210223236294092
"pchA","PA4231",-0.398129723074896,0.210232149257157
"ig_189","ig_189",-0.357306973177012,0.210232149257157
"PA0728","PA0728",-0.324223519188358,0.210232149257157
"pslA","PA2231",0.256544374110863,0.210232149257157
"trpD","PA0650",0.619127596611717,0.210362512625617
"PA5230","PA5230",-0.394798811905661,0.210362512625617
"waaF","PA5012",0.36097288915111,0.210362512625617
"eat","PA4023",-0.279610172649332,0.210362512625617
"PA0776","PA0776",-0.26151900542656,0.211040230787854
"still frameshift hypothetical protein","PA4641",-0.510841463749083,0.211293550062522
"PA1733","PA1733",-0.468745668119835,0.211293550062522
"pmtA","PA0798",-0.336895307810873,0.211293550062522
"motY","PA3526",1.31145876327558,0.211426074217809
"PA1784","PA1784",-0.462338764983462,0.211426074217809
"PA4862","PA4862",-0.357056566868165,0.211426074217809
"PA2438","PA2438",-0.346348204620504,0.211426074217809
"PA3596","PA3596",-0.248615368469776,0.211426074217809
"PA1960","PA1960",0.248254786345497,0.211593822594847
"exoS","PA3841",-0.657653608247412,0.211903367474982
"exbB1","PA0198",-0.332036540648221,0.212126272656408
"hsiB3","PA2365",-0.955036195941398,0.213151642435145
"PA0724","PA0724",-0.574027833303051,0.213151642435145
"ppiD","PA1805",0.575296326767029,0.213218622852945
"shaC","PA1056",-0.228265076252534,0.213218622852945
"PA3091","PA3091",-0.437095747375157,0.21371771365224
"ptsP","PA0337",0.34598053518368,0.21371771365224
"rfaD","PA3337",-0.470074824712054,0.213788799204443
"PA1095","PA1095",0.927374369964447,0.214284345538899
"aauR","PA1335",-0.286352188633376,0.214284345538899
"blc","PA5107",0.788496289548176,0.214588482239674
"PA0238","PA0238",-0.494784501080238,0.214588482239674
"glpF","PA3581",-0.367696776978764,0.214588482239674
"PA2650","PA2650",-0.350800425400742,0.214588482239674
"PA1697","PA1697",-0.255144478931205,0.214643505751534
"PA5533","PA5533",0.241317563592895,0.214643505751534
"PA5258","PA5258",0.386975548199333,0.214713103853518
"PA5097","PA5097",-0.377827768312972,0.214728069453006
"tssB1","PA0083",-0.400918573907056,0.214947404455691
"rpmJ2","PA3600",1.44753156056567,0.215143107348862
"PA1835","PA1835",0.56367608255525,0.215143107348862
"PA4321","PA4321",-0.325372181722225,0.215143107348862
"murC","PA4411",-0.310244391690569,0.215143107348862
"PA4654","PA4654",-0.274975063947581,0.215143107348862
"PA1792","PA1792",0.247846443406605,0.215143107348862
"PA4394","PA4394",0.247165848708768,0.215143107348862
"PA5079","PA5079",-0.233804606039717,0.215143107348862
"PA5546","PA5546",-0.541596505229345,0.215167041765418
"fpvG","PA2403",-0.268927632647417,0.215167041765418
"gltR","PA3192",0.375415244878315,0.215212776943833
"rppH","PA0336",0.893927303100073,0.215692088968177
"PA5455","PA5455",-0.207804060156375,0.215748098043946
"aatP","PA1339",-0.671363558466819,0.216072171596342
"PA0484","PA0484",-0.565939441908897,0.216072171596342
"cysD","PA4443",0.535949253650777,0.216072171596342
"PA3969","PA3969",0.269785177770848,0.216125512369826
"cheR1","PA3348",0.73645861403716,0.216219799129578
"PA3465","PA3465",-0.363211874221763,0.216380223115051
"mexH","PA4206",-0.366960879774114,0.21645997162044
"pqsD","PA0999",-0.638412311760742,0.217391256603606
"PA2056","PA2056",0.425032303812152,0.218964072716832
"ntrB","PA5124",-0.33450182823877,0.218964072716832
"PA3492","PA3492",-0.304975133083484,0.218964072716832
"gntK","PA2321",1.13395353246063,0.220702282058345
"grpE","PA4762",1.02970069301051,0.221067899255383
"ribA","PA4047",0.529973935310821,0.221067899255383
"pilZ","PA2960",0.483966626982514,0.221067899255383
"PA2221","PA2221",0.31799845572257,0.221067899255383
"epd","PA0551",0.286391150201192,0.221067899255383
"PA1407","PA1407",-0.408056209097094,0.221117654787008
"PA1212","PA1212",-0.367616796346097,0.222263213700816
"PA3839","PA3839",-0.247733112322014,0.222263213700816
"PA3854","PA3854",0.467259545674557,0.222419973498976
"PA3200","PA3200",0.367178315115924,0.22245243208114
"PA3520","PA3520",-0.723262168202261,0.222454519289198
"PA2662","PA2662",-0.442764767449024,0.222454519289198
"PA1206","PA1206",0.27527021010261,0.222454519289198
"xenB","PA4356",-0.248098786391553,0.222454519289198
"PA2675","PA2675",-0.295508803192407,0.222697616620455
"PA0788","PA0788",-0.451531186753575,0.22350015280498
"PA2171","PA2171",-0.388226259582208,0.22350015280498
"uvrA","PA4234",-0.276549156756321,0.22350015280498
"PA4681","PA4681",-0.263544011085713,0.22350015280498
"PA3316","PA3316",-0.214597920014706,0.22350015280498
"PA3508","PA3508",-0.194308871792588,0.22350015280498
"feoB","PA4358",0.401692192054298,0.223650127038758
"copR","PA2809",0.580473392312509,0.223689366015536
"PA2567","PA2567",-0.380081156066696,0.223788649453219
"PA2955","PA2955",0.420268444905503,0.223911074514337
"PA3412","PA3412",-1.04562587271869,0.223984790339993
"gidB","PA5564",0.398341274422551,0.225290008882988
"PA1093","PA1093",0.864888323005772,0.225677172892591
"PA1467","PA1467",0.557797602533412,0.225677172892591
"glnK","PA5288",-0.52541238910821,0.225677172892591
"pelE","PA3060",-0.490463038958726,0.225677172892591
"hsbD","PA3343",0.437345045667485,0.225677172892591
"comL","PA4545",0.417361338879012,0.225677172892591
"PA0178","PA0178",-0.393276861554757,0.225677172892591
"PA4612","PA4612",-0.378041049115165,0.225677172892591
"eddB","PA3909",-0.339023373963974,0.225677172892591
"PA3021","PA3021",-0.332199888767938,0.225677172892591
"PA4795","PA4795",-0.322539395806652,0.225677172892591
"pvdI","PA2402",-0.317621214770316,0.225677172892591
"PA0476","PA0476",-0.300044988669015,0.225677172892591
"PA0474","PA0474",-0.299444294756641,0.225677172892591
"PA0237","PA0237",-0.295135629900429,0.225677172892591
"PA1762","PA1762",-0.287063406875922,0.225677172892591
"PA4030","PA4030",0.28039350509389,0.225677172892591
"PA0194","PA0194",-0.257020335344839,0.225677172892591
"pvdO","PA2395",-0.214223275169033,0.225677172892591
"PA1231","PA1231",-0.312757931122692,0.225850178858199
"hcp3","PA2367",-0.461039878583312,0.22624451969315
"PA4362","PA4362",-0.288708038042735,0.22624451969315
"bphO","PA4116",-0.265849953641347,0.22624451969315
"PA0830","PA0830",-0.34562091627325,0.226331687078827
"PA4133","PA4133",-0.522764718443169,0.226907844402051
"lhpK","PA1255",-0.210358684165641,0.228155456012709
"PA3911","PA3911",-0.590844929473592,0.2282731690052
"PA4699","PA4699",0.548528148854701,0.2282731690052
"pcoB","PA2064",-0.518234005390506,0.2282731690052
"PA0435","PA0435",-0.513917983212977,0.2282731690052
"yeaZ","PA3685",0.49713556374827,0.2282731690052
"ig_518","ig_518",-0.41796514269019,0.2282731690052
"PA2879","PA2879",0.410404786370673,0.2282731690052
"PA1967","PA1967",-0.408905678436859,0.2282731690052
"dadX","PA5302",-0.400485335830989,0.2282731690052
"PA0802","PA0802",0.375947020151335,0.2282731690052
"mexI","PA4207",-0.355594151514373,0.2282731690052
"PA1558","PA1558",0.313302648908497,0.2282731690052
"PA4949","PA4949",0.282107571345581,0.2282731690052
"gltB","PA5036",-0.252786908383692,0.2282731690052
"PA5548","PA5548",-0.244413501824939,0.2282731690052
"PA0177","PA0177",-0.232903219347091,0.2282731690052
"PA2710","PA2710",-0.199524307541009,0.2282731690052
"PA0388","PA0388",-0.764236032682186,0.228410910049772
"ccmB","PA1476",0.402063951935923,0.228410910049772
"dppD","PA4505",-0.217856362817302,0.228410910049772
"PA0912","PA0912",-0.480894336424993,0.228719528288973
"dauB","PA3862",-0.325254058228495,0.228719528288973
"PA0041","PA0041",-0.256635118465378,0.228719528288973
"PA4078","PA4078",-0.234742999768245,0.228719528288973
"PA1325","PA1325",0.477539240527783,0.228765070854886
"fpvR","PA2388",0.421018284639988,0.22906015947671
"pslJ","PA2240",-0.352355428890593,0.22938046927271
"PA4520","PA4520",0.789018369318764,0.22945784922508
"PA3938","PA3938",0.606972213454027,0.230714723129963
"PA1535","PA1535",0.389570675771653,0.230714723129963
"PA2260","PA2260",-0.352858032572382,0.230714723129963
"PA5026","PA5026",-0.21653788149964,0.231034257716653
"PA0976","PA0976",0.241657188571534,0.231135044289067
"ig_206","ig_206",-0.310575218871162,0.231185745101872
"sdaB","PA5379",-0.38273657828344,0.231746027048073
"PA1015","PA1015",-0.366708465057171,0.231746027048073
"pilY2","PA4555",-1.00969256372123,0.231869067699728
"PA2032","PA2032",0.562439861042993,0.231869067699728
"ig_545","ig_545",-0.303336225258073,0.231869067699728
"PA5108","PA5108",0.982296266026315,0.232673053630326
"PA3573","PA3573",0.465637266529967,0.232673053630326
"PA0811","PA0811",-0.28644762227498,0.232673053630326
"PA4570","PA4570",0.373800475817655,0.232859614810823
"bfrB","PA3531",-0.875932750809163,0.23298182049777
"nadA","PA1004",0.464443813037585,0.233308282694677
"PA3972","PA3972",-0.659229195306482,0.233411264376572
"pslE","PA2235",-0.325297050810173,0.233574064270421
"PA2223","PA2223",-0.313663692437836,0.233574064270421
"nth","PA3495",-0.439594064939202,0.233614002771538
"PA5234","PA5234",-0.216327722909483,0.233614002771538
"radA","PA4609",0.305470624941371,0.234258897239518
"lapA","PA0688",-0.282972341393465,0.234459755816339
"PA0829","PA0829",-0.222894804733108,0.234594285248345
"nirB","PA1781",-0.218062468085049,0.234968786811069
"fadH1","PA3092",0.270306387985789,0.235297735853933
"PA2707","PA2707",0.545943247120626,0.235331699422216
"PA0947","PA0947",0.525632283086169,0.235331699422216
"PA3208","PA3208",0.369094977636838,0.235331699422216
"PA3494","PA3494",-0.383253506242756,0.235567359433505
"PA0222","PA0222",-0.197387882514406,0.235950093270868
"PA3188","PA3188",-0.863880022627477,0.236097499582998
"nppD","PA1807",-0.239822600045489,0.236097499582998
"PA2942","PA2942",0.52875144446792,0.236389834629549
"PA1215","PA1215",-0.370149367866976,0.236561578924625
"birA","PA4280",0.365739532850341,0.236561578924625
"PA3429","PA3429",-0.273683705976834,0.236561578924625
"folP","PA4750",0.37956081310853,0.237252179643932
"PA0380","PA0380",0.541844119338458,0.23747822462698
"PA0525","PA0525",-0.485553095379109,0.23747822462698
"femA","PA1910",-0.286897036171219,0.237510340755528
"chpA","PA0413",-0.387477629634823,0.237569267737445
"PA2588","PA2588",-0.311719214518846,0.237569267737445
"PA1865","PA1865",0.303093609543875,0.237569267737445
"PA5526","PA5526",1.44596690069595,0.238855587174472
"PA5540","PA5540",-0.447154741245633,0.238855587174472
"exoT","PA0044",-0.262151155760849,0.238855587174472
"tse4","PA2774",0.664269660196371,0.239056234936663
"PA1892","PA1892",-0.361319605182391,0.239209392068941
"PA2659","PA2659",1.14567240437841,0.239378849527694
"PA4457","PA4457",0.933484548306955,0.239378849527694
"trxA","PA5240",0.423730295620567,0.239378849527694
"PA3260","PA3260",0.323368620956396,0.239378849527694
"PA2819","PA2819",-0.317105039609602,0.239378849527694
"PA5459","PA5459",-0.273746830101024,0.239378849527694
"lipC","PA4813",-0.216549373022396,0.239378849527694
"PA3451","PA3451",-0.630405568090908,0.239505082022268
"PA2504","PA2504",-0.486461763824423,0.239505082022268
"fliQ","PA1447",-0.442492546645845,0.239677248526517
"fiuA","PA0470",-0.357233783684231,0.239677248526517
"ccmG","PA1481",-0.219743953477794,0.239677248526517
"PA4162","PA4162",-0.242607638135272,0.240988233768894
"PA3519","PA3519",-1.67505878253699,0.241146186271526
"fimS","PA5262",0.797175855558663,0.241146186271526
"gpsA","PA1614",0.760173904512462,0.241662826544916
"PA5113","PA5113",-0.296227200707177,0.241662826544916
"rhlC","PA1130",-0.232311132664028,0.241662826544916
"PA1939","PA1939",-0.253909810516302,0.241721405332203
"PA2737","PA2737",0.680660591445129,0.241865207086072
"fpvD","PA2408",-0.327180604685351,0.241865207086072
"PA2411","PA2411",-0.221409046057296,0.241865207086072
"wzz2","PA0938",0.376616021921053,0.242771487145141
"PA0746","PA0746",-0.363784376746519,0.243211340593248
"PA0939","PA0939",0.498619170173697,0.243348444218983
"PA0823","PA0823",-0.42101326034796,0.243504829011112
"PA0635","PA0635",-0.206530380615167,0.243784507869992
"PA1551","PA1551",-0.331775520161407,0.24396677423842
"fprA","PA3397",0.758959494600361,0.244059545468789
"PA3332","PA3332",-0.643252163052344,0.244059545468789
"PA3710","PA3710",0.381791487276031,0.244059545468789
"tadA","PA4302",-0.247711184072535,0.244059545468789
"gcd","PA2290",-0.300836518832565,0.24461746801019
"PA0264","PA0264",-0.256066262884574,0.244950053276417
"PA1388","PA1388",-0.467597108494997,0.245102261191074
"coxA","PA0106",-1.08551541590393,0.245457335918012
"moaB2","PA3029",0.453670372108796,0.245457335918012
"PA4895","PA4895",0.289513977639762,0.245457335918012
"sodB","PA4366",-0.866231125037228,0.245722144816072
"shaE","PA1058",-0.683448408008088,0.245722144816072
"edd","PA3194",0.546836618042214,0.246196983247585
"PA0251","PA0251",-0.44215402065921,0.247387534525628
"PA5457","PA5457",-0.30823844572649,0.247387534525628
"waaC","PA5011",0.271460537093708,0.247387534525628
"PA5265","PA5265",-0.232514260048273,0.247387534525628
"PA3289","PA3289",-0.224478507791304,0.247387534525628
"PA2915","PA2915",0.451801174646183,0.247618427941929
"PA2735","PA2735",0.440485535051842,0.247618427941929
"PA3697","PA3697",-0.344560715529944,0.247618427941929
"PA0535","PA0535",0.308659445563973,0.247618427941929
"mexJ","PA3677",0.573418524280092,0.247940277283918
"thiL","PA4051",0.473699549894961,0.247940277283918
"PA2571","PA2571",-0.371358028149538,0.247940277283918
"uvrC","PA2585",0.432707019305004,0.248092743627572
"atuR","PA2885",0.422302641788118,0.248092743627572
"PA2326","PA2326",-0.329888944238118,0.248092743627572
"pqqD","PA1988",-0.37281268695935,0.249194515752911
"wbpZ","PA5447",-0.244905480777213,0.24940376928463
"PA2875","PA2875",0.331798712714985,0.249511925570591
"PA4384","PA4384",-0.422695793371513,0.250381929338606
"serS","PA2612",0.438747574556606,0.250436169417564
"prpB","PA0796",0.319944749910034,0.250436169417564
"holA","PA3989",-0.238632363019816,0.250436169417564
"PA2299","PA2299",0.513116879987013,0.250485499540149
"PA1492","PA1492",-0.474574804512327,0.251077133939459
"magF","PA4487",-0.455851135439496,0.251150205603186
"dspI","PA0745",-0.6301046393275,0.25171654030537
"ibpA","PA3126",0.62357290386813,0.251839215591774
"PA3238","PA3238",0.214913268324972,0.252157462047699
"PA3840","PA3840",-0.322751447909512,0.25283705592407
"PA5310","PA5310",-0.27421909870796,0.25283705592407
"phzS","PA4217",-0.647060265782736,0.252914867271838
"nuoB","PA2638",-0.501563972355545,0.252914867271838
"PA5545","PA5545",-0.449502686846275,0.252914867271838
"PA3535","PA3535",-0.429490035304359,0.252914867271838
"rimJ","PA1928",0.424006066530627,0.252914867271838
"PA0326","PA0326",-0.301325327528819,0.252914867271838
"PA4840","PA4840",0.286904591172786,0.252914867271838
"PA3240","PA3240",-0.253658952998892,0.252914867271838
"PA5081","PA5081",-0.234289083749971,0.252914867271838
"ambC","PA2304",-0.234013785231339,0.252914867271838
"PA2422","PA2422",-0.223271171818208,0.252914867271838
"PA5566","PA5566",-0.65250022084294,0.253063163822009
"purB","PA2629",0.592507880097608,0.253830163563312
"PA2573","PA2573",-0.937500775087198,0.254052407909135
"ftsJ","PA4752",0.259944295218713,0.254052407909135
"PA3267","PA3267",0.220549594313155,0.254052407909135
"tyrZ","PA0668",0.486151014078288,0.254402168416361
"dsbD","PA2478",0.29276641202657,0.254402168416361
"nbdA","PA3311",-0.272207481024765,0.254402168416361
"secF","PA3820",-0.247008431671002,0.254402168416361
"bauR","PA0133",0.226966944158029,0.254402168416361
"PA1116","PA1116",0.224802771582654,0.254402168416361
"lbcA","PA4667",-0.200811928259448,0.254402168416361
"PA5293","PA5293",-0.260772411486231,0.254575059960514
"hsiJ2","PA1667",-0.380190285958041,0.255127135333217
"PA2312","PA2312",0.401890622550825,0.255448406092298
"mepM","PA0667",0.869069082625913,0.255528679477652
"groEL","PA4385",0.702436145861355,0.256574615527487
"thrH","PA1757",0.309445619976005,0.256574615527487
"proS","PA0956",0.305958976907533,0.256574615527487
"PA3638","PA3638",0.270322339862467,0.256574615527487
"pelG","PA3058",-0.509728206187223,0.257151076032325
"frr","PA3653",0.470860410710557,0.257151076032325
"azoR1","PA0785",-0.225679496873411,0.257151076032325
"PA3422","PA3422",-0.372655501406463,0.257539337098981
"aotP","PA0892",-0.251406455443146,0.257557708465188
"PA1186","PA1186",-0.300317068864628,0.257923135064551
"PA1463","PA1463",0.810562477727078,0.257929298924742
"pyrG","PA3637",0.587332218923994,0.257929298924742
"PA2693","PA2693",0.401639799617977,0.258261234951678
"opdD","PA1025",-0.306591647778181,0.258261234951678
"PA4027","PA4027",-0.374229429312257,0.25860626177433
"gcvT2","PA2442",-0.315093138441626,0.258775811564782
"flgC","PA1078",-0.677377433593396,0.258803711144144
"gacA","PA2586",0.597559652493372,0.25926345394726
"eddA","PA3910",-0.267544591900995,0.259312910952601
"ig_513","ig_513",-0.256466881520114,0.259942852575585
"PA0616","PA0616",-0.464750374402014,0.260202707362926
"PA0161","PA0161",-0.456924567407602,0.260202707362926
"ig_864","ig_864",-0.379015701629976,0.260202707362926
"ilvA2","PA1326",0.333344469898049,0.260202707362926
"dotU2","PA1668",-0.305361278274963,0.260202707362926
"PA3773","PA3773",-0.249528895717429,0.260202707362926
"PA1420","PA1420",-0.232543721053986,0.260202707362926
"PA4849","PA4849",-0.370283157995315,0.260485355128312
"PA4383","PA4383",0.357259530062219,0.260485355128312
"PA4714","PA4714",0.31844607897358,0.260485355128312
"PA4968","PA4968",0.21275894658563,0.260485355128312
"kerV","PA1814",0.532540061271353,0.260580258406416
"PA3374","PA3374",-0.331576390372791,0.260580258406416
"PA2225","PA2225",-0.328328173249412,0.260580258406416
"PA0489","PA0489",0.278504423188528,0.260921112424985
"rpoS","PA3622",-1.18377538116026,0.261295542464967
"pqsB","PA0997",-0.539021258179939,0.261295542464967
"psdR","PA4499",-0.375596889209347,0.261295542464967
"PA3837","PA3837",-0.301309212857448,0.261295542464967
"creD","PA0465",-0.283720348441159,0.261295542464967
"PA2263","PA2263",-0.256001624507659,0.261295542464967
"miaA","PA4945",0.199173995093817,0.261295542464967
"clpV2","PA1662",-0.290612921586871,0.261561580205688
"PA0959","PA0959",-0.3898251319316,0.261579461120361
"hsiF2","PA1659",-0.251902792618068,0.261579461120361
"gbdR","PA5380",-0.47269194721115,0.261683468648976
"PA0698","PA0698",-0.417798867559355,0.26179557136547
"rimK","PA5197",-0.190612505862299,0.26182859503569
"PA2066","PA2066",-0.505044574400888,0.261952786275104
"PA0496","PA0496",-0.320572434991558,0.26217492543145
"fha2","PA1665",-0.293969419578911,0.26217492543145
"PA3517","PA3517",-1.09032341113677,0.262455339117011
"PA4671","PA4671",0.432046462057054,0.262455339117011
"PA4294","PA4294",-0.287390675917075,0.262455339117011
"PA1210","PA1210",-0.268151405825201,0.262455339117011
"PA0775","PA0775",0.205566735180136,0.262455339117011
"PA2582","PA2582",0.35415259231117,0.263239746382404
"serC","PA3167",0.385708745958114,0.263884660155426
"znuA","PA5498",0.370862586427181,0.263884660155426
"PA2165","PA2165",-0.248332849794936,0.26389877718842
"PA4718","PA4718",0.289220891473559,0.264039062012942
"lipH","PA2863",-0.622531480502735,0.264329039264285
"pqsC","PA0998",-0.426987587333894,0.264329039264285
"sss","PA5280",-0.176921839730722,0.264329039264285
"yfiB","PA1119",-0.469551764847933,0.264485441767019
"PA2730","PA2730",-0.449162245916778,0.264485441767019
"minE","PA3245",0.437608561170416,0.264485441767019
"tli3","PA0261",-0.328530405502105,0.264485441767019
"hisJ","PA2923",-0.302680954743203,0.264485441767019
"PA5305","PA5305",-0.424804356002626,0.265002604092072
"PA0712","PA0712",0.306127050634208,0.265002604092072
"ddlB","PA4410",-0.212533181379724,0.265002604092072
"PA1316","PA1316",-0.320199885987949,0.265614481995988
"PA4605","PA4605",-0.207847148292101,0.266981698613504
"PA3233","PA3233",-0.190559187401692,0.267128795909034
"pslB","PA2232",-0.299621329653533,0.267192526686966
"PA3501","PA3501",-0.468301178382417,0.267594128165137
"polA","PA5493",0.463626153719371,0.267594128165137
"algC","PA5322",0.433869399634439,0.267594128165137
"lipB","PA3997",0.316404125787357,0.267594128165137
"PA1870","PA1870",-0.280717903340435,0.267594128165137
"thyA","PA0342",0.262695989973835,0.267594128165137
"mexB","PA0426",0.399946223842871,0.267653063536144
"fimV","PA3115",0.312803564828247,0.267653063536144
"algX","PA3546",-0.273632543332432,0.268188204985852
"PA5005","PA5005",0.337227467265372,0.268469676245601
"exbD1","PA0199",-0.325273312177863,0.268469676245601
"htpG","PA1596",0.94036343347484,0.268524811242842
"AFFX-B","AFFX-B",-0.653567582827105,0.268524811242842
"PA5405","PA5405",-0.581299349057575,0.268524811242842
"PA5037","PA5037",0.557952389019528,0.268524811242842
"PA2105","PA2105",0.530070752933775,0.268524811242842
"morA","PA4601",-0.43864955574985,0.268524811242842
"atpC","PA5553",-0.387208987912835,0.268524811242842
"PA3338","PA3338",0.385533936267233,0.268524811242842
"PA5397","PA5397",-0.384577198278409,0.268524811242842
"PA1219","PA1219",-0.37143177383831,0.268524811242842
"folB","PA0582",0.32638954276657,0.268524811242842
"PA0351","PA0351",0.314345658745875,0.268524811242842
"PA3695","PA3695",-0.306279849721067,0.268524811242842
"PA0203","PA0203",-0.281357891157853,0.268524811242842
"PA1158","PA1158",0.272375681000927,0.268524811242842
"PA1314","PA1314",-0.265291826730461,0.268524811242842
"PA4103","PA4103",-0.243265319731664,0.268524811242842
"tagR1","PA0071",-0.222321124712689,0.268524811242842
"PA2536","PA2536",-0.191963997127358,0.268524811242842
"PA2704","PA2704",0.178317149733803,0.268524811242842
"motB","PA4953",0.856402594088578,0.268633296170851
"ctpA","PA5134",0.381912483506763,0.268633296170851
"PA1308","PA1308",0.321154445051548,0.268633296170851
"PA5401","PA5401",-0.238248063117878,0.268633296170851
"psCA3","PA4676",0.225076094407441,0.268633296170851
"soxA","PA5418",-0.197415208346417,0.268633296170851
"clpX","PA1802",0.491692017855588,0.268656029711039
"PA0941","PA0941",1.11279226068341,0.269299154406789
"soj","PA5563",0.815175948793513,0.269299154406789
"adk","PA3686",0.444761285413701,0.269299154406789
"PA0950","PA0950",0.530783954317144,0.269695587946157
"tssK1","PA0079",-0.341825730206683,0.269695587946157
"PA4373","PA4373",-0.222192642191729,0.269695587946157
"PA1930","PA1930",-0.752138343111119,0.27026537264146
"shaA","PA1054",0.433325601532433,0.27034728567672
"PA4097","PA4097",-0.316319579506051,0.270562311710479
"PA1221","PA1221",-0.561502944557107,0.271042560539228
"PA5232","PA5232",-0.327419106235347,0.271411908003239
"trxB2","PA0849",-0.300270339637301,0.271411908003239
"PA0660","PA0660",-0.322170987891919,0.271497902630294
"PA4341","PA4341",-0.228850818549567,0.272034009860844
"PA3952","PA3952",0.469134786588382,0.272109394224366
"hisH2","PA3152",-0.29591444262249,0.272109394224366
"glnS","PA1794",0.52379893444871,0.272241327273048
"mvfR","PA1003",-0.207440431917401,0.272241327273048
"flgB","PA1077",-0.57064596894629,0.274050068181825
"PA3493","PA3493",-0.516827543705391,0.274261661421853
"PA4037","PA4037",-0.316609883975554,0.274261661421853
"msbA","PA4997",0.320681498959139,0.27456576011791
"nuoE","PA2640",-0.744329268710318,0.275283720838106
"PA1139","PA1139",0.230551028364667,0.275283720838106
"PA0851","PA0851",-0.212695211152274,0.275283720838106
"PA1233","PA1233",-0.375556099405767,0.275894209124499
"lip2","PA1666",-0.342710569018357,0.27607520959067
"zipA","PA1528",0.745824709958084,0.276094084895807
"PA4026","PA4026",-0.342540620065439,0.276320543512219
"PA4104","PA4104",-0.665878887599723,0.277614898192716
"PA3808","PA3808",0.499542269583168,0.277614898192716
"PA4861","PA4861",-0.401753427978919,0.277614898192716
"PA4063","PA4063",0.396003702500932,0.277614898192716
"PA0325","PA0325",-0.390662294680983,0.277614898192716
"PA3592","PA3592",-0.376455304444074,0.277614898192716
"PA1036","PA1036",0.354457796327452,0.277614898192716
"ruvC","PA0965",0.274855642701315,0.277614898192716
"PA5156","PA5156",-0.221531374571264,0.277614898192716
"PA1306","PA1306",0.29201209697293,0.27839667148875
"pslC","PA2233",-0.232328319520799,0.27839667148875
"PA4467","PA4467",-0.241777893991945,0.278432659819027
"PA3598","PA3598",0.452180110554986,0.279570831180628
"PA4683","PA4683",-0.179104223879096,0.279570831180628
"phnA","PA1001",-0.322549968283695,0.28001649381507
"PA4322","PA4322",-0.283579997231671,0.28001649381507
"tadC","PA4300",-0.359258120790539,0.280098594906506
"PA2653","PA2653",0.373439146550776,0.280158734593354
"ntrC","PA5125",-0.320893002798298,0.280305076717933
"ilvC","PA4694",-0.530526150489239,0.280948613779704
"cysQ","PA5175",0.286416904485706,0.280948613779704
"PA1047","PA1047",-0.197594822815216,0.280948613779704
"nagZ","PA3005",0.257229737286085,0.281341322719355
"phnB","PA1002",-0.335496808208177,0.281540238945876
"PA1604","PA1604",-0.196543233193527,0.28159402361945
"fdhE","PA4809",-0.462032246348089,0.282454899176082
"pmpR","PA0964",0.315280098033305,0.282454899176082
"PA2581","PA2581",0.255236323630598,0.282634003250845
"PA3129","PA3129",0.699925351667201,0.283212700523711
"map","PA3657",0.49253806202049,0.283212700523711
"PA4908","PA4908",-0.451838636281387,0.283212700523711
"PA1232","PA1232",-0.353062675525931,0.283212700523711
"PA3693","PA3693",-0.216269840005901,0.283212700523711
"PA3612","PA3612",0.213738707422774,0.283212700523711
"PA1506","PA1506",0.212874792907577,0.283212700523711
"PA1334","PA1334",-0.353231211474801,0.283228265470032
"flgM","PA3351",0.750407948287622,0.283797679838537
"PA4639","PA4639",0.775603196645982,0.28410926894598
"dppA2","PA4497",-0.357605169143863,0.284644030043526
"phaC2","PA5058",-0.188250919173508,0.285396401758025
"PA0627","PA0627",-0.310758713973412,0.285900947479577
"cc4","PA5490",0.727842645912119,0.286324581424147
"wapB","PA1014",0.29063498868988,0.286324581424147
"opmD","PA4208",-0.314328772460947,0.286755054785321
"spuH","PA0304",-0.284338072549492,0.287019904447247
"PA1545","PA1545",1.09251496983644,0.287274042257436
"PA5383","PA5383",-0.233214282637228,0.287274042257436
"PA4140","PA4140",-0.231570028341955,0.287274042257436
"pchC","PA4229",-0.398396728932612,0.287628228452407
"cysB","PA1754",0.704133779073208,0.287794278737114
"xseB","PA4042",0.477077901320072,0.287794278737114
"PA4008","PA4008",-0.218096717826958,0.287794278737114
"PA4923","PA4923",0.217297986293572,0.287794278737114
"oprJ","PA4597",-0.380136134040141,0.28854684364424
"PA3696","PA3696",-0.254670753460343,0.288722667138369
"atpI","PA5561",0.513399663643258,0.288749520311239
"PA1413","PA1413",0.403586784305981,0.288749520311239
"PA3964","PA3964",-0.179288536005052,0.289582266946378
"PA2557","PA2557",0.647965369370769,0.290974193069625
"PA2106","PA2106",0.523340893376432,0.290974193069625
"PA3505","PA3505",-0.392774106528966,0.290974193069625
"PA4775","PA4775",-0.392258210127384,0.290974193069625
"PA4087","PA4087",-0.373711590395992,0.290974193069625
"lhpO","PA1256",-0.301070433583172,0.290974193069625
"PA1940","PA1940",-0.28689057315272,0.290974193069625
"PA4543","PA4543",0.280018080467308,0.290974193069625
